Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.91,1.44,2.26,-3.05,178.58,130.8,124.96,124.96
7-12 game split,9.83,1.64,2.48,-3.5,172.89,113.32,116.63,116.63
13-18 game split,8.84,1.63,2.28,-3.29,174.57,118.37,118.99,110.08
19-22 game split,11.16,1.49,2.6,-3.31,172.96,127.28,116.38,108.29
